text,labels
"6% Unemployed 2,085 2,037 -48 -2",no_propaganda
"
It doesn’t admit that there is a war going on, and treats each act of Islamic terror as if it were a separate and discrete criminal event, unrelated to all the others",no_propaganda
"
The large galaxy is stunning in size and has around three times as many stars as the Milky Way does",has_propaganda
S,no_propaganda
"Hungarian Prime Minister: ‘Christianity is Europe’s last hope’

NewsFaith, Politics - World
BUDAPEST, Hungary, February 19, 2018 (LifeSiteNews) – Brushing aside any semblance of political correctness, Hungary’s Prime Minister said in his state of the nation speech on Sunday that, “Christianity is Europe's last hope",has_propaganda
"
Step back further and the picture is still bleaker",has_propaganda
"
On Monday afternoon, Homeland Security Secretary Kirstjen Nielsen tweeted out photos of CBP officers in riot gear as well as the barbed wire and barriers citing the reports about plans to “rush” the border",has_propaganda
"
I believe it is more likely than not that Donald Trump has committed sexual assault",no_propaganda
"Kavanaugh and Last-Minute Accusations

Democrats are pulling out all the stops and enabling salacious last-minute accusations against Supreme Court nominee Judge Brett Kavanaugh in order to sink his candidacy",has_propaganda
"
""So what if this code is a gun?” The Department of Justice's surprising settlement, confirmed in court documents earlier this month, essentially surrenders to that argument",has_propaganda
"Migrant Caravan Reach Border & Climb Atop Fencing Effortlessly (Video)

Members from one of the migrant caravans finally reached the US border on Tuesday",has_propaganda
"
A report from RT tells the tale:
The Central American migrant caravan has just begun another leg of their journey to the US border hastily reinforced by the Army and Marine Corps",has_propaganda
"
© Getty Carl Sagan and the 'Pale Blue Dot' photograph
New Horizons is only the fifth man-made spacecraft to ever travel beyond the outer planets, and many of its activities are setting distance records, according to NASA",has_propaganda
"
Earlier in the day, a police spokesperson said the department hadn't received a report",no_propaganda
"” Actions have consequences, and it’s hardly unjust to tell a person that if he mistreated another human being like this — even a long time ago — he has to remain “merely” a judge on the D",no_propaganda
"
You may opt out at anytime",no_propaganda
"
As I understand Julian, this is something he would not even contemplate",has_propaganda
"
If, as he now continues to state, he knew nothing of the abuses committed by McCarrick and the measures taken by Pope Benedict, how can his answer be explained?
His recent statements that he knew nothing about it, even though at first he cunningly referred to compensation for the two victims, are absolutely laughable",no_propaganda
"
He’s also never criticized the incredibly repressive leaders of Saudi Arabia",no_propaganda
"
I’m posting the address here because I'm convinced the Archbishop’s words provide recent recruits to Tradition with vital historical context for the diabolical debacle that is the pontificate of Pope Francis",has_propaganda
"Gun Control Is Now Truly Impossible

Gun control is the dream of every wannabe statist dictator and naive do-gooder alike",has_propaganda
"Farrakhan Speech: 'Jews Are My Enemy,' 'White Folks Are Going Down'

With the leftist media entirely focused on the push to ban AR-15s and repeal the Second Amendment, practically no one noticed Louis Farrakhan's Saviours’ Day 2018 Address in which he told an approving audience that ""powerful Jews are my enemy,"" and ""white folks are going down,"" according to The Washington Examiner",has_propaganda
” With each passing month the radical-extremist wing of the Democratic Party dominates the progressive wing more and more,no_propaganda
"
“They know this is one of the great scandals in the history of our country because basically what they did is, they used [former Trump campaign aide] Carter Page, who nobody even knew, who I feel very badly for, I think he’s been treated very badly",has_propaganda
"”
After conquest came dhimmitude, the subjugated status that the Qur’an mandates for “the People of the Book” (primarily Jews and Christians)",no_propaganda
"
Beyond all that, she played a vital role in the destruction of interrogation videotapes that showed the torture of detainees both at the black site she ran and other secret agency locations",no_propaganda
"
Completing this poll grants you access to Freedom Outpost updates free of charge",no_propaganda
"
It’s highly unusual,” Hickey told media",no_propaganda
"
Give left-wingers an inch and they’ll take a mile",has_propaganda
"
Hoping to stem a growing furor, Trump on Monday suggested “rogue killers,” not the Saudi royal family, may have carried out the murder",no_propaganda
"
Notice some things that are taking place in Iran that the plan speaks about",no_propaganda
"Senator Lindsey Graham Unleashes Firestorm At Democrat Senators For ""Most Unethical Sham"" Since He's Been In Politics

I'm not a fan of Senator Lindsey Graham (R-SC), and he's my senator, but I have to tell you that he was right on point on Thursday when he berated Senate Democrats in their relentless assault on Judge Brett Kavanaugh while at the same time believing every word of Dr",has_propaganda
"
“We do not understand the determination and procrastination that consistently seeks to turn this killer into a demented person, when he is a murderer whose presumed detention doesn’t even hide his hateful anti-Semitism,” CRIF’s Francis Kalifat wrote",has_propaganda
"
Goldman Sachs Group Inc",no_propaganda
"Trump Slams “Disgraceful Verdict” After San Francisco Jury Acquits “Kate’s Law”-Victim’s Killer

This article was originally published by Tyler Durden at Zero Hedge
Update 2 : Just as we suspected, President Trump has tweeted his opinion on this decision…
A disgraceful verdict in the Kate Steinle case!
No wonder the people of our Country are so angry with Illegal Immigration",has_propaganda
